id_doorvaart;dag;maand;jaar;volgnummer;schipper_voornamen;schipper_patroniem;schipper_tussenvoegsel;schipper_achternaam;schipper_plaatsnaam;soort_korting;korting_muntsoort1;korting_bedrag1;korting_muntsoort2;korting_bedrag2;korting_muntsoort3;korting_bedrag3;subtotaal1_muntsoort1;subtotaal1_bedrag1;subtotaal1_muntsoort2;subtotaal1_bedrag2;subtotaal1_muntsoort3;subtotaal1_bedrag3;subtotaal2_muntsoort1;subtotaal2_bedrag1;subtotaal2_muntsoort2;subtotaal2_bedrag2;subtotaal2_muntsoort3;subtotaal2_bedrag3;totaal_muntsoort1;totaal_bedrag1;totaal_muntsoort2;totaal_bedrag2;totaal_muntsoort3;totaal_bedrag3;totaal_muntsoort4;totaal_bedrag4;totaal_muntsoort5;totaal_bedrag5;privilege;opmerking_bron;opmerking_invoerder;naam_invoerder;datum_opgevoerd;dirnummer;tonnage;belasting_korting;hulp;hulp1;hulp2
1011505;5;10;1807;2384;Thomas;;;Dixon;Borlington;Føring;Daler;4;Skilling;23;;;Daler;113 1/2;Skilling;11;;;Daler;109;Skilling;12;;;Daler;113;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1011512;27;7;1807;1906;Alexander;;;Murdock;Dunde;Føring;Daler;2;Skilling;8;;;Daler;54;Skilling;14;;;Daler;52;Skilling;6;;;Daler;56;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011519;5;10;1807;2385;Henry;;;Button;Sunderland;Føring;Daler;6 1/2;Skilling;15;;;Daler;171 1/2;Skilling;21;;;Daler;165;Skilling;6;;;Daler;169;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011531;5;10;1807;2386;Andrew;;;How;Dundee;Føring;Daler;6 1/2;Skilling;18;;;Daler;173 1/2;;;;;Daler;166 1/2;Skilling;6;;;Daler;170 1/2;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011541;27;7;1807;1907;John;;;Watson;Dundee;Føring;Daler;2;Skilling;9;;;Daler;57 1/2;Skilling;9;;;Daler;55 1/2;;;;;Daler;59 1/2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011554;5;10;1807;2387;William;;;Irvin;Hull;Føring;Daler;9 1/2;Skilling;3;;;Daler;240;Skilling;3;;;Daler;230 1/2;;;;;Daler;234 1/2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011573;27;7;1807;1908;Thomas;;;Clappison;Hull;Føring;Daler;2;Skilling;19;;;Daler;61 1/2;Skilling;7;;;Daler;59;Skilling;12;;;Daler;63;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1011583;5;10;1807;2388;William;;;Pinder;London;Føring;Daler;13;Skilling;9;;;Daler;331;Skilling;21;;;Daler;318;Skilling;12;;;Daler;322;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1011588;6;10;1807;2389;James;;;Cooper;Shields;Føring;Daler;01-feb;Skilling;9;;;;;;;;;Daler;17 1/2;Skilling;12;;;Daler;21 1/2;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1011602;6;10;1807;2390;Richard;;;Hall;London;Føring;Daler;2;Skilling;20;;;Daler;62 1/2;Skilling;20;;;Daler;60 1/2;;;;;Daler;64 1/2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011616;27;7;1807;1909;Alexander;;;Bowmann;Dunde;Føring;Daler;2;Skilling;20;;;Daler;62 1/2;Skilling;14;;;Daler;60;Skilling;18;;;Daler;64;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011641;6;10;1807;2391;David;;;Muir;Arbroath;Føring;Daler;5 1/2;;;;;;;;;;;Daler;134 1/2;Skilling;18;;;Daler;138 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011649;7;10;1807;2392;John;;;Ramsden;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011654;7;10;1807;2393;Leanant;;;Jones;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011659;7;10;1807;2394;Thomas;;;Willmoth;Whitby;Føring;Daler;1;Skilling;9;;;Daler;31;Skilling;9;;;Daler;30;;;;;Daler;34;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011661;27;7;1807;1910;Lancelot;;;Harren;Sunderland;Føring;Daler;2 1/2;;;;;;;;;;;Daler;61;Skilling;12;;;Daler;65;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1011671;8;10;1807;2395;Robert;;;Killer;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011673;8;10;1807;2396;Thomas;;;Forster;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011676;27;7;1807;1911;William;;;Potter;Shields;Føring;Daler;2 1/2;Skilling;6;;;Daler;66;Skilling;12;;;Daler;63 1/2;Skilling;6;;;Daler;67 1/2;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011677;8;10;1807;2397;William;;;Parish;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011686;8;10;1807;2398;Thomas;;;Sickey;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011688;8;10;1807;2399;John;;;Innes;Leith;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011689;27;7;1807;1912;Johan;;;England;Yarmouth;Føring;Daler;2 1/2;Skilling;11;;;Daler;71;Skilling;5;;;Daler;68;Skilling;18;;;Daler;72;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011694;8;10;1807;2400;John;;;Harrisson;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011697;8;10;1807;2401;Jacob;;;Anderson;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011699;8;10;1807;2402;Michel;;;Metcalf;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011703;8;10;1807;2403;William;;;Rye;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011705;8;10;1807;2404;Thomas;;;Hall;Linn;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011710;8;10;1807;2405;Thomas;;;Taylor;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011713;8;10;1807;2406;Thomas;;;Cropton;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011717;8;10;1807;2407;John;;;Simpson;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011720;27;7;1807;1913;John;;;Morison;Aberdeen;Føring;Daler;3;Skilling;5;;;Daler;79 1/2;Skilling;5;;;Daler;76 1/2;;;;;Daler;80 1/2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011721;8;10;1807;2408;Archibald;;;Hunter;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011724;8;10;1807;2409;William;;;Smith;Kincardine;Føring;Daler;2;Skilling;13;;;Daler;59;Skilling;7;;;Daler;56 1/2;Skilling;18;;;Daler;60 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011734;8;10;1807;2410;Stephen;;;Nettelton;Hull;Føring;Daler;3;Skilling;2;;;Daler;76 1/2;Skilling;20;;;Daler;73 1/2;Skilling;18;;;Daler;77 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011746;8;10;1807;2411;William;;;Ward;Leverpoole;Føring;Daler;3 1/2;Skilling;21;;;Daler;98 1/2;Skilling;15;;;Daler;94 1/2;Skilling;18;;;Daler;98 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011747;27;7;1807;1914;Robert;;;Davidson;Newcastle;Føring;Daler;3;Skilling;9;;;Daler;80 1/2;Skilling;3;;;Daler;77;Skilling;18;;;Daler;81;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011754;8;10;1807;2412;Wiliam;;;Bickley;London;Føring;Daler;5;Skilling;6;;;;;;;;;Daler;124;Skilling;18;;;Daler;128;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011757;8;10;1807;2413;Robert;;;Collinson;London;Føring;Daler;6;Skilling;16;;;Daler;161;Skilling;10;;;Daler;154 1/2;Skilling;18;;;Daler;158 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011768;8;10;1807;2414;George;;;Mallery;Hull;Føring;Daler;8;Skilling;15;;;Daler;208;Skilling;9;;;Daler;199 1/2;Skilling;18;;;Daler;203 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011773;27;7;1807;1915;David;;;Codds;London;Føring;Daler;3;Skilling;20;;;Daler;87;Skilling;8;;;Daler;83 1/2;Skilling;12;;;Daler;87 1/2;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1011778;8;10;1807;2415;Benjamin;;;Wilson;London;Føring;Daler;8;Skilling;14;;;Daler;208 1/2;Skilling;20;;;Daler;200 1/2;Skilling;6;;;Daler;204 1/2;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011788;8;10;1807;2416;Edward;;;Robson;London;Føring;Daler;11;Skilling;15;;;Daler;283;Skilling;9;;;Daler;271 1/2;Skilling;18;;;Daler;275 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011795;27;7;1807;1916;William;;;Pirie;Aberdeen;Føring;Daler;3;Skilling;22;;;Daler;89;Skilling;4;;;Daler;85 1/2;Skilling;6;;;Daler;89 1/2;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011797;8;10;1807;2417;John;;;Pybus;London;Føring;Daler;16 1/2;Skilling;23;;;Daler;423 1/2;Skilling;23;;;Daler;407;;;;;Daler;411;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011815;8;10;1807;2418;Samuel;;;Sedgworth;Hull;Føring;Daler;26;Skilling;4;;;Daler;654;Skilling;16;;;Daler;628;Skilling;12;;;Daler;632;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1011827;8;10;1807;2419;John;;;Woodmann;Leverpoole;Føring;Daler;30;Skilling;2;;;Daler;752 1/2;Skilling;14;;;Daler;722 1/2;Skilling;12;;;Daler;726 1/2;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1011835;27;7;1807;1917;Thomas;;;Philips;Padstow;Føring;Daler;3 1/2;Skilling;10;;;Daler;93;Skilling;4;;;Daler;89;Skilling;18;;;Daler;93;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011841;9;10;1807;2420;David;;;Salomon;Dundee;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011846;9;10;1807;2421;James;;;Patrick;Dundee;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011852;9;10;1807;2422;Ralph;;;Hutchinson;Borlington;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011855;9;10;1807;2423;Thomas;;;Simpson;Dundee;Føring;Daler;4;Skilling;21;;;;;;;;;Daler;107 1/2;Skilling;18;;;Daler;111 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011861;9;10;1807;2424;David;;;Carmont;Leverpoole;Føring;Daler;5;Skilling;6;;;Daler;129;Skilling;12;;;Daler;124;Skilling;6;;;Daler;128;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011868;27;7;1807;1918;James;;;Dryden;Hull;Føring;Daler;3 1/2;Skilling;21;;;Daler;98 1/2;Skilling;15;;;Daler;94 1/2;Skilling;18;;;Daler;98 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011876;9;10;1807;2425;Mathew;;;Jackson;Hull;Føring;Daler;18;Skilling;8;;;Daler;455;Skilling;2;;;Daler;436 1/2;Skilling;18;;;Daler;440 1/2;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011884;10;10;1807;2426;Samuel;;;Stothard;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011890;10;10;1807;2427;William;;;Abercromby;Kirkaldy;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011893;10;10;1807;2428;Michael;;;Beveridge;Kirkaldy;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011896;10;10;1807;2429;Wiliam;;;Lyall;Perth;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011901;27;7;1807;1919;John;;;Christmas;Yarmouth;Føring;Daler;4;Skilling;6;;;Daler;104;Skilling;12;;;Daler;100;Skilling;6;;;Daler;104;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011903;10;10;1807;2430;John;;;Threadgold;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011906;10;10;1807;2431;David;;;Jack;Dundee;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011908;10;10;1807;2432;George;;;Oliphant;Kirkaldy;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011911;10;10;1807;2433;John;;;Barron;Dundee;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011917;10;10;1807;2434;John;;;Muirhead;Grangemouth;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011928;10;10;1807;2435;John;;;Larn;Grangemouth;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011929;27;7;1807;1920;James;;;Sime;Dundee;Føring;Daler;4;Skilling;11;;;Daler;106 1/2;Skilling;17;;;Daler;102 1/2;Skilling;6;;;Daler;106 1/2;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011932;10;10;1807;2436;William;;;Forster;Sunderland;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011937;10;10;1807;2437;John;;;Major;Hull;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011944;10;10;1807;2438;George;;;Murdoch;Peterhead;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011945;10;10;1807;2439;George;;;Phillips;Aberdeen;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011951;10;10;1807;2440;John;;;Shand;Peterhead;;;;;;;;;;;;;;;;;;;;Daler;2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011959;10;10;1807;2441;George;;;Hutchinson;Whitby;Føring;Daler;01-feb;;;;;Daler;15;;;;;Daler;14 1/2;;;;;Daler;18 1/2;;;;;;;;;;;;;04-07-2011;289;;;;; 
1011970;10;10;1807;2442;Robert;;;Taylor;Hull;Føring;Daler;2 1/2;Skilling;12;;;Daler;69 1/2;;;;;Daler;66 1/2;Skilling;12;;;Daler;70 1/2;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1011984;27;7;1807;1921;Francis;;;Burlington;Barrensees;Føring;Daler;4;Skilling;14;;;Daler;108 1/2;Skilling;20;;;Daler;104 1/2;Skilling;6;;;Daler;108 1/2;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1011989;10;10;1807;2443;John;;;Johnson;Hull;Føring;Daler;3;Skilling;23;;;Daler;88 1/2;Skilling;17;;;Daler;85;Skilling;18;;;Daler;89;Skilling;18;;;;;;;;;;;04-07-2011;289;;;;; 
1011997;10;10;1807;2444;George;;;Steedmann;Leith;Føring;Daler;9 1/2;Skilling;18;;;;;;;;;Daler;239;Skilling;12;;;Daler;243;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
1012005;10;10;1807;2445;Michel;;;Oacker;Sunderland;Føring;Daler;12 1/2;Skilling;15;;;Daler;322;Skilling;21;;;Daler;309 1/2;Skilling;6;;;Daler;313 1/2;Skilling;6;;;;;;;;;;;04-07-2011;289;;;;; 
1012011;27;7;1807;1922;William;;;Clarck;Kinkardine;Føring;Daler;4;Skilling;23;;;Daler;113 1/2;Skilling;11;;;Daler;109;Skilling;12;;;Daler;113;Skilling;12;;;;;;;;;;;04-07-2011;289;;;;; 
